SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,59339,FUTSTK,0,GODREJPROP-Feb2026-FUT,275,GODREJPROP FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59340,FUTSTK,0,GRASIM-Feb2026-FUT,250,GRASIM FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59341,FUTSTK,0,HAL-Feb2026-FUT,150,HAL FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59342,FUTSTK,0,HAVELLS-Feb2026-FUT,500,HAVELLS FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59343,FUTSTK,0,HCLTECH-Feb2026-FUT,350,HCLTECH FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59344,FUTSTK,0,HDFCAMC-Feb2026-FUT,300,HDFCAMC FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59345,FUTSTK,0,HDFCBANK-Feb2026-FUT,550,HDFCBANK FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59346,FUTSTK,0,HDFCLIFE-Feb2026-FUT,1100,HDFCLIFE FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59347,FUTSTK,0,HEROMOTOCO-Feb2026-FUT,150,HEROMOTOCO FEB FUT,24-02-2026 14:30,-0.01,XX,50,M,FUT,,
NSE,D,59348,FUTSTK,0,HINDALCO-Feb2026-FUT,700,HINDALCO FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59349,FUTSTK,0,HINDPETRO-Feb2026-FUT,2025,HINDPETRO FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59350,FUTSTK,0,HINDUNILVR-Feb2026-FUT,300,HINDUNILVR FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59351,FUTSTK,0,HINDZINC-Feb2026-FUT,1225,HINDZINC FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59352,FUTSTK,0,HUDCO-Feb2026-FUT,2775,HUDCO FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59353,FUTSTK,0,ICICIBANK-Feb2026-FUT,700,ICICIBANK FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59354,FUTSTK,0,ICICIGI-Feb2026-FUT,325,ICICIGI FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59355,FUTSTK,0,ICICIPRULI-Feb2026-FUT,925,ICICIPRULI FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59356,FUTSTK,0,IDEA-Feb2026-FUT,71475,IDEA FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59357,FUTSTK,0,IDFCFIRSTB-Feb2026-FUT,9275,IDFCFIRSTB FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59358,FUTSTK,0,IEX-Feb2026-FUT,3750,IEX FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59359,FUTSTK,0,INDHOTEL-Feb2026-FUT,1000,INDHOTEL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59360,FUTSTK,0,INDIANB-Feb2026-FUT,1000,INDIANB FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59372,FUTSTK,0,INDIGO-Feb2026-FUT,150,INDIGO FEB FUT,24-02-2026 14:30,-0.01,XX,50,M,FUT,,
NSE,D,59373,FUTSTK,0,INDUSINDBK-Feb2026-FUT,700,INDUSINDBK FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59374,FUTSTK,0,INDUSTOWER-Feb2026-FUT,1700,INDUSTOWER FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59375,FUTSTK,0,INFY-Feb2026-FUT,400,INFY FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59378,FUTSTK,0,INOXWIND-Feb2026-FUT,3575,INOXWIND FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59379,FUTSTK,0,IOC-Feb2026-FUT,4875,IOC FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59380,FUTSTK,0,IRCTC-Feb2026-FUT,875,IRCTC FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59381,FUTSTK,0,IREDA-Feb2026-FUT,3450,IREDA FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59382,FUTSTK,0,IRFC-Feb2026-FUT,4250,IRFC FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59383,FUTSTK,0,ITC-Feb2026-FUT,1600,ITC FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59388,FUTSTK,0,JINDALSTEL-Feb2026-FUT,625,JINDALSTEL FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59389,FUTSTK,0,JIOFIN-Feb2026-FUT,2350,JIOFIN FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59390,FUTSTK,0,JSWENERGY-Feb2026-FUT,1000,JSWENERGY FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59391,FUTSTK,0,JSWSTEEL-Feb2026-FUT,675,JSWSTEEL FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59392,FUTSTK,0,JUBLFOOD-Feb2026-FUT,1250,JUBLFOOD FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59393,FUTSTK,0,KALYANKJIL-Feb2026-FUT,1175,KALYANKJIL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59394,FUTSTK,0,KAYNES-Feb2026-FUT,100,KAYNES FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59395,FUTSTK,0,KEI-Feb2026-FUT,175,KEI FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59396,FUTSTK,0,KFINTECH-Feb2026-FUT,500,KFINTECH FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59397,FUTSTK,0,KOTAKBANK-Feb2026-FUT,400,KOTAKBANK FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59398,FUTSTK,0,KPITTECH-Feb2026-FUT,425,KPITTECH FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59399,FUTSTK,0,LAURUSLABS-Feb2026-FUT,850,LAURUSLABS FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59400,FUTSTK,0,LICHSGFIN-Feb2026-FUT,1000,LICHSGFIN FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59401,FUTSTK,0,LICI-Feb2026-FUT,700,LICI FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59402,FUTSTK,0,LODHA-Feb2026-FUT,450,LODHA FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59403,FUTSTK,0,LT-Feb2026-FUT,175,LT FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59404,FUTSTK,0,LTF-Feb2026-FUT,2250,LTF FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59413,FUTSTK,0,LTIM-Feb2026-FUT,150,LTIM FEB FUT,24-02-2026 14:30,-0.01,XX,50,M,FUT,,
NSE,D,59414,FUTSTK,0,LUPIN-Feb2026-FUT,425,LUPIN FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59415,FUTSTK,0,M&M-Feb2026-FUT,200,M&M FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59416,FUTSTK,0,MANAPPURAM-Feb2026-FUT,3000,MANAPPURAM FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59417,FUTSTK,0,MANKIND-Feb2026-FUT,225,MANKIND FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59418,FUTSTK,0,MARICO-Feb2026-FUT,1200,MARICO FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59419,FUTSTK,0,MARUTI-Feb2026-FUT,50,MARUTI FEB FUT,24-02-2026 14:30,-0.01,XX,100,M,FUT,,
NSE,D,59420,FUTSTK,0,MAXHEALTH-Feb2026-FUT,525,MAXHEALTH FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59421,FUTSTK,0,MAZDOCK-Feb2026-FUT,200,MAZDOCK FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59422,FUTSTK,0,MCX-Feb2026-FUT,625,MCX FEB FUT,24-02-2026 14:30,-0.01,XX,100,M,FUT,,
NSE,D,59423,FUTSTK,0,MFSL-Feb2026-FUT,400,MFSL FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59424,FUTSTK,0,MOTHERSON-Feb2026-FUT,6150,MOTHERSON FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59425,FUTSTK,0,MPHASIS-Feb2026-FUT,275,MPHASIS FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59426,FUTSTK,0,MUTHOOTFIN-Feb2026-FUT,275,MUTHOOTFIN FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59427,FUTSTK,0,NATIONALUM-Feb2026-FUT,3750,NATIONALUM FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59428,FUTSTK,0,NAUKRI-Feb2026-FUT,375,NAUKRI FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59429,FUTSTK,0,NBCC-Feb2026-FUT,6500,NBCC FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59430,FUTSTK,0,NESTLEIND-Feb2026-FUT,500,NESTLEIND FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59431,FUTSTK,0,NHPC-Feb2026-FUT,6400,NHPC FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59432,FUTSTK,0,NMDC-Feb2026-FUT,6750,NMDC FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59433,FUTSTK,0,NTPC-Feb2026-FUT,1500,NTPC FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59434,FUTSTK,0,NUVAMA-Feb2026-FUT,500,NUVAMA FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59435,FUTSTK,0,NYKAA-Feb2026-FUT,3125,NYKAA FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59436,FUTSTK,0,OBEROIRLTY-Feb2026-FUT,350,OBEROIRLTY FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59437,FUTSTK,0,OFSS-Feb2026-FUT,75,OFSS FEB FUT,24-02-2026 14:30,-0.01,XX,50,M,FUT,,
NSE,D,59438,FUTSTK,0,OIL-Feb2026-FUT,1400,OIL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59439,FUTSTK,0,ONGC-Feb2026-FUT,2250,ONGC FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59440,FUTSTK,0,PAGEIND-Feb2026-FUT,15,PAGEIND FEB FUT,24-02-2026 14:30,-0.01,XX,500,M,FUT,,
NSE,D,59441,FUTSTK,0,PATANJALI-Feb2026-FUT,900,PATANJALI FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59442,FUTSTK,0,PAYTM-Feb2026-FUT,725,PAYTM FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59443,FUTSTK,0,PERSISTENT-Feb2026-FUT,100,PERSISTENT FEB FUT,24-02-2026 14:30,-0.01,XX,50,M,FUT,,
NSE,D,59444,FUTSTK,0,PETRONET-Feb2026-FUT,1900,PETRONET FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59445,FUTSTK,0,PFC-Feb2026-FUT,1300,PFC FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59446,FUTSTK,0,PGEL-Feb2026-FUT,950,PGEL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59447,FUTSTK,0,PHOENIXLTD-Feb2026-FUT,350,PHOENIXLTD FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59448,FUTSTK,0,PIDILITIND-Feb2026-FUT,500,PIDILITIND FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59449,FUTSTK,0,PIIND-Feb2026-FUT,175,PIIND FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59450,FUTSTK,0,PNB-Feb2026-FUT,8000,PNB FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59451,FUTSTK,0,PNBHOUSING-Feb2026-FUT,650,PNBHOUSING FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59452,FUTSTK,0,POLICYBZR-Feb2026-FUT,350,POLICYBZR FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59453,FUTSTK,0,POLYCAB-Feb2026-FUT,125,POLYCAB FEB FUT,24-02-2026 14:30,-0.01,XX,50,M,FUT,,
NSE,D,59454,FUTSTK,0,POWERGRID-Feb2026-FUT,1900,POWERGRID FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59455,FUTSTK,0,POWERINDIA-Feb2026-FUT,50,POWERINDIA FEB FUT,24-02-2026 14:30,-0.01,XX,100,M,FUT,,
NSE,D,59456,FUTSTK,0,PPLPHARMA-Feb2026-FUT,2625,PPLPHARMA FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59457,FUTSTK,0,PRESTIGE-Feb2026-FUT,450,PRESTIGE FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59458,FUTSTK,0,RBLBANK-Feb2026-FUT,3175,RBLBANK FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59459,FUTSTK,0,RECLTD-Feb2026-FUT,1400,RECLTD FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59460,FUTSTK,0,RELIANCE-Feb2026-FUT,500,RELIANCE FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59461,FUTSTK,0,RVNL-Feb2026-FUT,1525,RVNL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59462,FUTSTK,0,SAIL-Feb2026-FUT,4700,SAIL FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59463,FUTSTK,0,SAMMAANCAP-Feb2026-FUT,4300,SAMMAANCAP FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59464,FUTSTK,0,SBICARD-Feb2026-FUT,800,SBICARD FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59465,FUTSTK,0,SBILIFE-Feb2026-FUT,375,SBILIFE FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59466,FUTSTK,0,SBIN-Feb2026-FUT,750,SBIN FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59467,FUTSTK,0,SHREECEM-Feb2026-FUT,25,SHREECEM FEB FUT,24-02-2026 14:30,-0.01,XX,500,M,FUT,,
NSE,D,59468,FUTSTK,0,SHRIRAMFIN-Feb2026-FUT,825,SHRIRAMFIN FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59469,FUTSTK,0,SIEMENS-Feb2026-FUT,175,SIEMENS FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59470,FUTSTK,0,SOLARINDS-Feb2026-FUT,50,SOLARINDS FEB FUT,24-02-2026 14:30,-0.01,XX,100,M,FUT,,
NSE,D,59471,FUTSTK,0,SONACOMS-Feb2026-FUT,1225,SONACOMS FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59472,FUTSTK,0,SRF-Feb2026-FUT,200,SRF FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59473,FUTSTK,0,SUNPHARMA-Feb2026-FUT,350,SUNPHARMA FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59474,FUTSTK,0,SUPREMEIND-Feb2026-FUT,175,SUPREMEIND FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59475,FUTSTK,0,SUZLON-Feb2026-FUT,9025,SUZLON FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59476,FUTSTK,0,SYNGENE-Feb2026-FUT,1000,SYNGENE FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59481,FUTSTK,0,TATACONSUM-Feb2026-FUT,550,TATACONSUM FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59482,FUTSTK,0,TATAELXSI-Feb2026-FUT,100,TATAELXSI FEB FUT,24-02-2026 14:30,-0.01,XX,50,M,FUT,,
NSE,D,59483,FUTSTK,0,TATAPOWER-Feb2026-FUT,1450,TATAPOWER FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59484,FUTSTK,0,TATASTEEL-Feb2026-FUT,5500,TATASTEEL FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59486,FUTSTK,0,TATATECH-Feb2026-FUT,800,TATATECH FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59489,FUTSTK,0,TCS-Feb2026-FUT,175,TCS FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59490,FUTSTK,0,TECHM-Feb2026-FUT,600,TECHM FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59491,FUTSTK,0,TIINDIA-Feb2026-FUT,200,TIINDIA FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59492,FUTSTK,0,TITAN-Feb2026-FUT,175,TITAN FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59493,FUTSTK,0,TMPV-Feb2026-FUT,800,TMPV FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59494,FUTSTK,0,TORNTPHARM-Feb2026-FUT,250,TORNTPHARM FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59495,FUTSTK,0,TORNTPOWER-Feb2026-FUT,425,TORNTPOWER FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59496,FUTSTK,0,TRENT-Feb2026-FUT,100,TRENT FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59497,FUTSTK,0,TVSMOTOR-Feb2026-FUT,175,TVSMOTOR FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59498,FUTSTK,0,ULTRACEMCO-Feb2026-FUT,50,ULTRACEMCO FEB FUT,24-02-2026 14:30,-0.01,XX,100,M,FUT,,
NSE,D,59499,FUTSTK,0,UNIONBANK-Feb2026-FUT,4425,UNIONBANK FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59500,FUTSTK,0,UNITDSPR-Feb2026-FUT,400,UNITDSPR FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59501,FUTSTK,0,UNOMINDA-Feb2026-FUT,550,UNOMINDA FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59502,FUTSTK,0,UPL-Feb2026-FUT,1355,UPL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59503,FUTSTK,0,VBL-Feb2026-FUT,1125,VBL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59517,FUTSTK,0,VEDL-Feb2026-FUT,1150,VEDL FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59518,FUTSTK,0,VOLTAS-Feb2026-FUT,375,VOLTAS FEB FUT,24-02-2026 14:30,-0.01,XX,10,M,FUT,,
NSE,D,59519,FUTSTK,0,WIPRO-Feb2026-FUT,3000,WIPRO FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,D,59520,FUTSTK,0,YESBANK-Feb2026-FUT,31100,YESBANK FEB FUT,24-02-2026 14:30,-0.01,XX,1,M,FUT,,
NSE,D,59521,FUTSTK,0,ZYDUSLIFE-Feb2026-FUT,900,ZYDUSLIFE FEB FUT,24-02-2026 14:30,-0.01,XX,5,M,FUT,,
NSE,I,1,INDEX,0,NIFTY MIDCAP 150,1,NIFTY Midcap 150,0001-01-01,,XX,0.05,,INDEX,X,NIFTY MIDCAP 150
NSE,I,3,INDEX,0,NIFTY SMALLCAP 250,1,NIFTY Smallcap 250,0001-01-01,,XX,0.05,,INDEX,X,NIFTY SMALLCAP 250
NSE,I,5,INDEX,0,NIFTY SMALLCAP 100,1,NIFTY Smallcap 100,0001-01-01,,XX,0.05,,INDEX,X,NIFTY SMALLCAP 100
NSE,I,6,INDEX,0,NIFTY LARGEMID250,1,Nifty Largemid250,0001-01-01,,XX,0.05,,INDEX,X,NIFTY LARGEMID250
NSE,I,7,INDEX,0,NIFTY MIDSMALLCAP 400,1,Nifty MidSmallCap 400,0001-01-01,,XX,0.05,,INDEX,X,NIFTY MIDSMALLCAP 400
NSE,I,10,INDEX,0,NIFTY100 EQUAL WEIGHT,1,Nifty100 Equal Weight,0001-01-01,,XX,0.05,,INDEX,X,NIFTY100 EQUAL WEIGHT
NSE,I,11,INDEX,0,NIFTY100 LOW VOLATILITY 30,1,Nifty 100 Low Volatility 30,0001-01-01,,XX,0.05,,INDEX,X,NIFTY100 LOW VOLATILITY 30
NSE,I,12,INDEX,0,NIFTY ALPHA 50,1,NIFTY ALPHA 50,0001-01-01,,XX,0.05,,INDEX,X,NIFTY ALPHA 50
NSE,I,13,INDEX,0,NIFTY,1,Nifty 50,0001-01-01,,XX,0.05,,INDEX,X,NIFTY
NSE,I,14,INDEX,0,NIFTY AUTO,1,NIFTY Auto,0001-01-01,,XX,0.05,,INDEX,X,NIFTY AUTO
NSE,I,15,INDEX,0,NIFTY PVT BANK,1,NIFTY Private Bank,0001-01-01,,XX,0.05,,INDEX,X,NIFTY PVT BANK
NSE,I,16,INDEX,0,NIFTY MID LIQ 15,1,Nifty Midcap Liquid 15,0001-01-01,,XX,0.05,,INDEX,X,NIFTY MID LIQ 15
NSE,I,17,INDEX,0,NIFTY 100,1,NIFTY 100,0001-01-01,,XX,0.05,,INDEX,X,NIFTY 100
NSE,I,18,INDEX,0,NIFTY 200,1,NIFTY 200,0001-01-01,,XX,0.05,,INDEX,X,NIFTY 200
NSE,I,19,INDEX,0,NIFTY 500,1,NIFTY 500,0001-01-01,,XX,0.05,,INDEX,X,NIFTY 500
NSE,I,20,INDEX,0,NIFTYMCAP50,1,Nifty Mid Cap 50,0001-01-01,,XX,0.05,,INDEX,X,NIFTYMCAP50
NSE,I,21,INDEX,0,INDIA VIX,1,India VIX,0001-01-01,,XX,0.05,,INDEX,X,INDIA VIX
NSE,I,22,INDEX,0,NIFTY SMALLCAP 50,1,Nifty Smallcap 50,0001-01-01,,XX,0.05,,INDEX,X,NIFTY SMALLCAP 50
NSE,I,25,INDEX,0,BANKNIFTY,1,Nifty Bank,0001-01-01,,XX,0.05,,INDEX,X,BANKNIFTY
NSE,I,27,INDEX,0,FINNIFTY,1,Finnifty,0001-01-01,,XX,0.05,,INDEX,X,FINNIFTY
NSE,I,28,INDEX,0,NIFTY FMCG,1,NIFTY FMCG,0001-01-01,,XX,0.05,,INDEX,X,NIFTY FMCG
NSE,I,29,INDEX,0,NIFTYIT,1,Nifty IT,0001-01-01,,XX,0.05,,INDEX,X,NIFTYIT
NSE,I,30,INDEX,0,NIFTY MEDIA,1,NIFTY Media,0001-01-01,,XX,0.05,,INDEX,X,NIFTY MEDIA
NSE,I,31,INDEX,0,NIFTY METAL,1,NIFTY Metal,0001-01-01,,XX,0.05,,INDEX,X,NIFTY METAL
NSE,I,32,INDEX,0,NIFTY PHARMA,1,NIFTY Pharma,0001-01-01,,XX,0.05,,INDEX,X,NIFTY PHARMA
NSE,I,33,INDEX,0,NIFTY PSU BANK,1,NIFTY PSU Bank,0001-01-01,,XX,0.05,,INDEX,X,NIFTY PSU BANK
NSE,I,34,INDEX,0,NIFTY REALTY,1,NIFTY Realty,0001-01-01,,XX,0.05,,INDEX,X,NIFTY REALTY
NSE,I,35,INDEX,0,NIFTY100 LIQ 15,1,Nifty100 Liquid 15,0001-01-01,,XX,0.05,,INDEX,X,NIFTY100 LIQ 15
NSE,I,37,INDEX,0,NIFTY MID100 FREE,1,NIFTY Midcap 100,0001-01-01,,XX,0.05,,INDEX,X,NIFTY MID100 FREE
NSE,I,38,INDEX,0,NIFTY NEXT 50,1,Nifty Next 50,0001-01-01,,XX,0.05,,INDEX,X,NIFTY NEXT 50
NSE,I,39,INDEX,0,NIFTY COMMODITIES,1,Nifty Commodities,0001-01-01,,XX,0.05,,INDEX,X,NIFTY COMMODITIES
NSE,I,40,INDEX,0,NIFTY CONSUMPTION,1,NIFTY Consumption,0001-01-01,,XX,0.05,,INDEX,X,NIFTY CONSUMPTION
NSE,I,41,INDEX,0,NIFTYPSE,1,Nifty PSE,0001-01-01,,XX,0.05,,INDEX,X,NIFTYPSE
NSE,I,42,INDEX,0,NIFTY ENERGY,1,NIFTY Energy,0001-01-01,,XX,0.05,,INDEX,X,NIFTY ENERGY
NSE,I,43,INDEX,0,NIFTYINFRA,1,NIFTY Infra,0001-01-01,,XX,0.05,,INDEX,X,NIFTYINFRA
NSE,I,44,INDEX,0,NIFTY MNC,1,NIFTY MNC,0001-01-01,,XX,0.05,,INDEX,X,NIFTY MNC
NSE,I,45,INDEX,0,NIFTYCPSE,1,Nifty CPSE,0001-01-01,,XX,0.05,,INDEX,X,NIFTYCPSE
NSE,I,46,INDEX,0,NIFTY SERV SECTOR,1,NIFTY Services Sector,0001-01-01,,XX,0.05,,INDEX,X,NIFTY SERV SECTOR
